"student","course","group","LastLevelCompleted","L1.BadSteps","L2.BadSteps","L3.BadSteps","L4.BadSteps","L5.BadSteps","L6.BadSteps","L1.Percentile","L2.Percentile","L3.Percentile","L4.Percentile","L5.Percentile","L6.Percentile","L1.Score","L2.Score","L3.Score","L4.Score","L5.Score","L6.Score","L1.Zscore","L2.Zscore","L3.Zscore","L4.Zscore","L5.Zscore","L6.Zscore","L2.Path","L3.Path","L4.Path","L5.Path","L6.Path","L1.Reward","L2.Reward","L3.Reward","L4.Reward","L5.Reward","L6.Reward","condition","Interaction","hintCount","immediateHintFollowCount","delayHintFollowCount","PSCount","WECount","SkipCount","RestartCount","TotalTime","TotalPSTime","TotalWETime","avgTime","avgPSTime","avgWETime","avgstepTime","avgstepTimeWE","avgstepTimePS","IdleTime","IdleTimeCount","stepTimeDeviation","IdleTimeDeviation","symbolicRepresentationCount","englishRepresentationCount","englishSymbolicSwitchCount","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","unusedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreNULL","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","lg","nlg","square.nlg","nlg2","nlg3","X2","X3","postTest"
"mbbennis","CSC226-001-STADDON-S16","Cond 6",6,6,2,0,2,5,0,82.4074074074074,57.1428571428571,30.7692307692308,26.0869565217391,52.9411764705882,14.2857142857143,-64.8148148148148,-74.2857142857143,-21.5384615384615,87.8260869565217,34.1176470588235,11.4285714285714,-0.0318374953745668,0.560588553211606,0.552691830007131,0.826036641484569,0.369445941243581,1.41713247891999,-1,-1,1,1,-1,-64.8148148148148,-9.47089947089947,52.7472527472527,109.364548494983,-53.7084398976982,-22.6890756302521,"Cond 6",1719,17,NA,NA,14,8,12,1,4849.19,4636.627,212.563,220.417727272727,331.187642857143,26.570375,2.77096571428571,1.58629104477612,2.86919987623762,NA,NA,5.68066756375036,NA,33,0,2,5,2,7,4,72,45,52,28,457,108,93,57,36,0.0923076923076923,0.662576687116564,0.162040510127532,1293,0,978,315,1293,5,123,1170,0.904872389791183,0.0131477184841454,0.0951276102088167,0,6,51,5,4,NA,0.0121141158302212,0.12921146046685,0.945934214766593,0.566085838631575,0.706300043413242,0.022489200881759,0.406095271510614,0.345869491018903,0.961324490761542,0.758044477315534,0.161138760830936,0.0119151182738751,0.0154186819671692,0.01,0.0263136291136302,0.0113409221902017,0.0276531681223594,0.0115506295623785,0.0115506295623785,0.0115511549371499,76.2433862433862,0.462600321027287,5.9388732056172,0.462600321027287,1.17632653061224,16,16,100
"mbkilroy","CSC226-001-STADDON-S16","Cond 6",6,0,0,0,0,1,10,25.9259259259259,43.4782608695652,30.7692307692308,42.8571428571429,36.3636363636364,71.4285714285714,48.1481481481482,53.0434782608696,-21.5384615384615,-45.7142857142857,-32.7272727272727,-100,0.437041981959962,0.582121890849139,0.552691830007131,0.940634162003545,0.694563549915596,-0.157459164324443,1,-1,-1,-1,-1,48.1481481481482,4.89533011272141,-74.5819397993311,-24.1758241758242,12.987012987013,-67.2727272727273,"Cond 6",1774,33,NA,NA,15,9,24,4,13310.784,12990.742,320.042,554.616,866.049466666667,35.5602222222222,7.37848337028825,3.7652,7.5571506689936,NA,NA,11.3431285231927,NA,43,0,2,3,4,10,3,89,73,210,10,211,210,172,102,70,0.144528561596696,0.954545454545455,0.251046025104602,1583,10,1460,133,1593,0,140,1453,0.912115505335844,0.0207156308851224,0.0878844946641557,146,4,55,3,107,NA,0.998566102356608,0.0298470741204283,0.800135795084335,0.033330170802856,0.999907268034016,0.0636796594968173,0.0218705216947699,0.0115226260758516,0.99999418849283,0.648155668254624,0.997136677066014,0.0283064580602136,0.0113409221902017,0.01,0.01,0.0272478478966252,0.111858082520067,0.0113409221902017,0.01,0.01,-148.148148148148,-2.85714285714286,-20.5737799949456,-2.85714285714286,-3.07692307692307,14,14,87.5
"mcamar","CSC226-001-STADDON-S16","Random",6,0,0,51,1,2,12,24.2718446601942,43.4782608695652,94.1176470588235,13.0434782608696,63.6363636363636,71.4285714285714,51.4563106796116,53.0434782608696,-48.235294117647,100,-87.2727272727273,-100,0.436546890676819,0.582121890849139,-2.45207645949528,0.895375483652982,0.185216946644159,-0.47237749297333,1,1,1,-1,-1,51.4563106796116,1.58716758125792,-101.278772378517,148.235294117647,-187.272727272727,-12.7272727272727,"Random",1152,9,NA,NA,12,9,20,0,17149.6436254396,16509.2296254396,640.414,816.649696449505,1375.7691354533,71.1571111111111,14.5212901146822,6.7412,15.2018689000365,NA,NA,39.6832711520042,NA,38,0,4,6,7,4,0,62,66,121,34,253,176,107,67,40,0.209274673008323,0.834123222748815,0.334600760456273,926,2,928,0,928,0,87,841,0.90625,0.00969827586206897,0.09375,4,0,56,1,26,NA,0.997536838073145,0.264401371187127,0.975040429186755,0.772569040178361,0.423043825163391,0.175052691927491,0.999996884439615,0.0246558823529412,0.99546823571596,0.977679699950901,0.999989553724424,0.999996290509683,0.0277318620357611,0.01,0.130032844846776,0.0115472830123936,0.0265557290292529,0.0113409221902017,0.0113409221902017,0.0115506295623785,-151.456310679612,-3.12,-21.7380700458984,-3.12,-2.9433962264151,16,16,100
"mcheiden","CSC226-001-STADDON-S16","Cond 5",6,NA,1,2,5,3,4,NA,42.8571428571429,38.4615384615385,100,72.7272727272727,50,NA,-45.7142857142857,-36.9230769230769,-100,-100,40,NA,0.658691550023637,0.429871423338879,-3.17464029676196,-0.324129656627278,0.472075538129635,-1,-1,-1,-1,1,NA,NA,8.79120879120877,-63.0769230769231,0,140,"Cond 5",1619,3,NA,NA,13,8,10,6,11570.636,10953.249,617.387,550.982666666667,842.557615384615,77.173375,7.02101699029126,6.36481443298969,7.06205609284333,NA,NA,10.4233989013333,NA,28,0,4,3,2,8,5,144,100,157,35,209,213,223,146,77,0.156617647058824,1.5,0.283621837549934,1439,0,1438,1,1439,0,79,1360,0.945100764419736,0.00208478109798471,0.0548992355802641,137,6,48,1,39,NA,0.939961806665922,0.165768315530535,0.996007595230156,0.0115513843845782,0.915187598324614,0.301919174969925,0.0509583000405481,0.991747939423596,0.999999735486468,0.969755207264506,0.9999963276344,0.647725599015216,0.130561473696718,0.01,0.861566342424885,0.0115510837829704,0.0115226260758516,0.0115511549371499,0.0115472830123936,0.0579807081904957,NA,NA,NA,NA,NA,16,16,100
"mcheste3","CSC226-001-STADDON-S16","Cond 2",6,0,0,0,58,0,5,25.9259259259259,28.5714285714286,30.7692307692308,100,18.1818181818182,50,48.1481481481482,-17.1428571428571,-21.5384615384615,-60,3.63636363636363,40,0.437041981959962,0.756794546835668,0.552691830007131,-3.05693851994654,1.20391015318703,0.392062735056815,-1,-1,1,-1,1,48.1481481481482,-65.2910052910053,-4.3956043956044,-38.4615384615385,63.6363636363636,36.3636363636364,"Cond 2",1166,17,NA,NA,16,7,1,3,9184.631,9083.163,101.468,399.331782608696,567.6976875,14.4954285714286,7.6094705882353,1.49217647058824,7.97468217734855,NA,NA,14.3943529017539,NA,21,0,4,4,2,9,4,101,62,123,5,188,165,126,58,68,0.173137460650577,1.54205607476636,0.311320754716981,1017,2,1018,1,1019,0,66,953,0.935230618253189,0.0166830225711482,0.0647693817468106,7,2,36,3,31,NA,0.929445659812412,0.063783584182239,0.999999999107406,0.0472551197128705,0.860093246270806,0.202827301637818,0.942090887878368,0.566085838631575,0.775408609665911,0.83039374671176,0.946460012150132,0.792362769389205,0.0431547736030487,0.01,0.0246558823529412,0.01,0.0173211380658083,0.01,0.0113409221902017,0.01,-8.1481481481482,-0.157142857142858,-1.13155789972202,-0.157142857142858,-0.16923076923077,16,16,100
"mdsabo","CSC226-001-STADDON-S16","Cond 6",6,0,2,2,2,4,0,25.9259259259259,57.1428571428571,38.4615384615385,26.0869565217391,81.8181818181818,14.2857142857143,48.1481481481482,-74.2857142857143,-36.9230769230769,87.8260869565217,-100,11.4285714285714,0.437041981959962,0.560588553211606,0.429871423338879,0.826036641484569,-0.833476259898716,1.41713247891999,-1,-1,1,-1,-1,48.1481481481482,-122.433862433862,37.3626373626373,124.749163879599,-187.826086956522,111.428571428571,"Cond 6",856,7,NA,NA,15,8,1,0,5504.471,5311.926,192.545,239.324826086957,354.1284,24.068125,6.21272121896163,3.008515625,6.46219708029197,NA,NA,11.430125071957,NA,23,0,2,3,1,10,5,50,48,85,7,183,133,58,45,13,0.210110584518167,1.20909090909091,0.358008075370121,701,2,369,334,703,4,70,633,0.900426742532006,0.00995732574679943,0.0995732574679943,4,2,41,0,9,NA,0.998338632270179,0.0284508982082381,0.999998727544863,0.0393117647058824,0.028467666362422,0.140703781665014,0.722111592776936,0.0431547736030487,0.999976714461328,0.779931916223388,0.0224790208376534,0.880244177535625,0.118945582002822,0.01,0.01,0.0113409221902017,0.0115506295623785,0.0113409221902017,0.01,0.0113409221902017,-36.7195767195768,-0.708163265306125,-5.09935832731867,-0.708163265306125,-0.762637362637363,14,16,93.75
"mdsonnen","CSC226-001-STADDON-S16","Ensemble_Delay",6,22,0,2,0,2,5,93.2038834951456,43.4782608695652,58.8235294117647,42.8571428571429,23.5294117647059,50,-86.4077669902913,53.0434782608696,22.3529411764706,-45.7142857142857,92.9411764705882,40,-0.950851782918794,0.582121890849139,0.412691690237635,0.940634162003545,0.997504041357668,0.392062735056815,1,1,-1,1,1,-86.4077669902913,139.451245251161,-30.690537084399,-68.0672268907563,138.655462184874,-52.9411764705882,"Ensemble_Delay",1370,11,NA,NA,14,8,3,1,16522.4559617282,16309.0059617282,213.45,751.0207255331,1164.9289972663,26.68125,11.7849186602911,3.88090909090909,12.1076510480535,NA,NA,44.2915085471181,NA,22,0,0,9,5,2,2,114,83,109,42,218,209,139,69,70,0.185283687943262,1.72727272727273,0.334667734187349,1184,0,1184,0,1184,0,56,1128,0.952702702702703,0.00929054054054054,0.0472972972972973,62,2,39,0,30,NA,0.997414051400418,0.160583295977122,0.999999998834548,0.0115509264621804,0.856465811942235,0.965723721619931,0.973329917057867,0.321030407816757,0.959061072184762,0.920510107626133,0.999403206236955,0.999932530459076,0.0437554561907802,0.01,0.0572472282593527,0.02764584010769,0.0319377961069096,0.0115472830123936,0.0115921243519359,0.0115472830123936,126.407766990291,0.678125,9.25852401791405,0.678125,1.46292134831461,8,16,75
"mdstiles","CSC226-001-STADDON-S16","Cond 6",1,0,NA,NA,NA,NA,NA,25.9259259259259,NA,NA,NA,NA,NA,48.1481481481482,-300,NA,NA,NA,NA,0.437041981959962,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1481481481482,-348.148148148148,NA,NA,NA,NA,"Cond 6",1551,6,NA,NA,0,1,76,5,3186.959,3157.041,29.918,3186.959,NA,29.918,2.04817416452442,2.137,2.04736770428016,NA,NA,7.64360975867746,NA,77,0,4,0,0,0,0,143,92,209,177,243,91,530,95,435,0.0765993265993266,0.318181818181818,0.123473541383989,1299,14,1309,4,1313,10,125,1188,0.904798172124905,0.00456968773800457,0.0952018278750952,8,8,6,0,27,NA,0.0299994062774903,0.0802964861772397,0.0115745698844314,0.011854431033351,0.0115511551155116,0.0115582214958675,0.0115567437894739,0.0277326907901291,0.0115511551155116,0.0115567513096371,0.0137808990114158,0.0584078109803076,0.0115512575608119,0.01,0.0115511551155116,0.0115512575606383,0.012451137449997,0.011551155162237,0.0115511690202436,0.0115567160297671,NA,NA,NA,NA,NA,8,16,75
"mhester3","CSC226-001-STADDON-S16","Ensemble_Immediate",6,2,0,5,5,29,4,59.2233009708738,43.4782608695652,70.5882352941177,39.1304347826087,100,50,-18.4466019417476,53.0434782608696,-1.17647058823532,61.7391304347826,-60,40,0.310419738531763,0.582121890849139,0.23729772188664,0.618020114979331,-4.65501885966912,0.472075538129635,1,1,1,1,1,-18.4466019417476,71.4900802026171,-54.2199488491049,62.9156010230179,-121.739130434783,100,"Ensemble_Immediate",731,14,NA,NA,7,11,0,3,6076.46,5429.729,646.731,337.581111111111,775.675571428572,58.7937272727273,8.13448460508702,4.89947727272727,8.82882764227642,NA,NA,19.5080835589523,NA,18,0,2,5,9,0,0,32,42,76,8,136,98,60,33,27,0.203319502074689,0.907407407407407,0.332203389830509,608,3,611,0,611,20,129,482,0.788870703764321,0.0229132569558101,0.211129296235679,27,6,79,4,15,NA,0.633341597172471,0.800831062974634,0.996075057533441,0.297072352959503,0.117543395554251,0.617858895937173,0.377248320730109,0.0574636295697049,0.405862222258642,0.998860608084289,0.995454737170637,0.566085838631575,0.130060029541739,0.01,0.01,0.01,0.052450453123748,0.0115226260758516,0.0115472830123936,0.0113409221902017,58.4466019417476,0.49344262295082,5.37029278202766,0.49344262295082,3.16842105263158,14,16,93.75
"miquaint","CSC226-001-STADDON-S16","Cond 2",6,1,0,1,4,1,5,52.3148148148148,28.5714285714286,38.4615384615385,30.4347826086957,36.3636363636364,50,-4.62962962962963,-17.1428571428571,-36.9230769230769,79.1304347826087,-32.7272727272727,40,0.358895402404207,0.756794546835668,0.491281626673005,0.687358957147744,0.694563549915596,0.392062735056815,-1,-1,1,-1,1,-4.62962962962963,-12.5132275132275,-19.7802197802198,116.053511705686,-111.857707509881,72.7272727272727,"Cond 2",924,6,NA,NA,13,9,2,1,4578.297,4117.845,460.452,208.104409090909,316.757307692308,51.1613333333333,4.7990534591195,5.35409302325581,4.74406105990783,NA,NA,9.32794204032414,NA,22,0,4,4,4,7,3,73,49,33,5,168,108,55,26,29,0.150837988826816,0.947368421052632,0.260240963855422,786,0,680,106,786,0,70,716,0.910941475826972,0.00763358778625954,0.089058524173028,187,2,52,3,13,NA,0.993829026435653,0.0437554577892225,0.977371540737993,0.0793150284743446,0.191948059193993,0.26679570814714,0.20113937281508,0.488265057674416,0.754214316835395,0.998068582288223,0.577091102407589,0.583831898508297,0.14309219218175,0.01,0.0246558823529412,0.01,0.0115226260758516,0.0133517554673112,0.01,0.01,44.6296296296296,0.426548672566372,4.36310775430167,0.426548672566372,9.64,16,16,100
"mjgordo3","CSC226-001-STADDON-S16","Random",6,0,1,0,2,1,3,24.2718446601942,42.8571428571429,30.7692307692308,85.7142857142857,36.3636363636364,35,51.4563106796116,-45.7142857142857,-21.5384615384615,-100,-32.7272727272727,70,0.436546890676819,0.658691550023637,0.552691830007131,-0.705475621502659,0.694563549915596,0.552088341202454,-1,-1,-1,-1,1,51.4563106796116,-97.1705963938974,24.1758241758242,-78.4615384615385,67.2727272727273,102.727272727273,"Random",1144,8,NA,NA,16,7,8,7,4638.135,4415.937,222.198,201.658043478261,275.9960625,31.7425714285714,3.93062288135593,3.31638805970149,3.96759838274933,NA,NA,8.46542315380323,NA,28,0,2,5,4,8,1,90,57,80,7,277,171,63,30,33,0.20627261761158,1.1958041958042,0.351851851851852,897,6,866,37,903,2,74,829,0.918050941306755,0.008859357696567,0.0819490586932447,60,7,36,1,10,NA,0.645208984084534,0.999997990491308,0.999999971995999,0.052450453123748,0.329835927555996,0.829718518365642,0.881904195167137,0.297072352959503,0.755625786359456,0.898737345780782,0.999999978850534,0.231980950198625,0.043673971387,0.01,0.052450453123748,0.01,0.0113409221902017,0.01,0.052450453123748,0.0115226260758516,18.5436893203884,0.382000000000001,2.66152011459399,0.382000000000001,0.360377358490567,16,16,100
"mlbrow15","CSC226-001-STADDON-S16","Random",6,2,2,6,7,5,13,59.2233009708738,82.6086956521739,70.5882352941177,43.4782608695652,52.9411764705882,80,-18.4466019417476,-25.2173913043478,-1.17647058823532,53.0434782608696,34.1176470588235,-20,0.310419738531763,-0.122551977020871,0.178833065769642,0.479342430642505,0.369445941243581,-0.24803968952574,1,1,1,1,1,-18.4466019417476,-6.77078936260025,24.0409207161125,54.2199488491049,-18.925831202046,-54.1176470588235,"Random",774,41,NA,NA,13,6,0,0,4261.057,4022.919,238.138,224.266157894737,309.455307692308,39.6896666666667,5.31303865336658,4.49316981132075,5.37105340453939,NA,NA,16.9985751863548,NA,20,0,0,10,5,0,0,58,43,50,12,143,101,62,31,31,0.172649572649573,0.935185185185185,0.291486291486292,659,0,659,0,659,0,74,585,0.887708649468892,0.0622154779969651,0.112291350531108,8,0,33,0,9,NA,0.221415111168394,0.343042645441715,0.999890599558413,0.46647275386986,0.638065139446207,0.30228974295788,0.340012568187177,0.0802450238945548,0.196869363232377,0.094051125596685,0.996256592067141,0.0161428832578387,0.0393117647058824,0.01,0.0466221771932065,0.0572472282593527,0.01,0.01,0.01,0.0113409221902017,-1.5533980582524,-0.0131147540983604,-0.142732034073823,-0.0131147540983604,-0.084210526315788,16,16,100
"mlmeeks","CSC226-001-STADDON-S16","Ensemble_Delay",6,1,0,0,11,3,3,48.5436893203884,43.4782608695652,35.2941176470588,56.5217391304348,29.4117647058824,35,2.91262135922329,53.0434782608696,69.4117647058823,26.9565217391304,81.1764705882353,70,0.373483314604291,0.582121890849139,0.529621002471631,0.201987061968854,0.788151341319639,0.552088341202454,1,1,1,1,1,2.91262135922329,50.1308569016463,16.3682864450128,-42.4552429667519,54.2199488491049,-11.1764705882353,"Ensemble_Delay",794,0,NA,NA,13,6,0,1,4012.844,3718.049,294.795,211.202315789474,286.003769230769,49.1325,4.89371219512195,5.26419642857143,4.86655628272251,NA,NA,16.8286769296206,NA,18,0,2,10,5,0,0,50,53,28,1,177,100,32,24,8,0.168918918918919,0.925925925925926,0.285714285714286,643,0,519,124,643,4,51,592,0.920684292379471,0,0.0793157076205288,137,4,37,1,2,NA,0.999912784570007,0.967414290358174,0.999999615811057,0.0634725030417304,0.741932408551259,0.989399287061686,0.583831898508297,0.01,0.351898140634631,0.736900035116531,0.891302684703043,0.0393117647058824,0.0393117647058824,0.01,0.01,0.01,0.01,0.01,0.01,0.0113409221902017,67.0873786407767,0.691,6.80862531211527,0.691,23.0333333333334,16,16,100
"msawada","CSC226-001-STADDON-S16","Ensemble_Immediate",6,1,2,1,5,4,12,48.5436893203884,82.6086956521739,58.8235294117647,39.1304347826087,41.1764705882353,75,2.91262135922329,-25.2173913043478,22.3529411764706,61.7391304347826,57.6470588235294,-10,0.373483314604291,-0.122551977020871,0.471156346354633,0.618020114979331,0.57879864128161,-0.168026886452921,1,1,1,1,1,2.91262135922329,-28.1300126635711,47.5703324808184,39.386189258312,-4.09207161125319,-67.6470588235294,"Ensemble_Immediate",624,0,NA,NA,7,11,0,0,13439.6224107654,6906.67270538269,6532.94970538269,746.645689486967,986.667529340384,593.904518671154,20.9666496267791,40.5773273626254,14.3889014695473,NA,NA,65.1267696222845,NA,19,0,0,5,9,0,0,42,42,22,2,137,74,34,26,8,0.205555555555556,0.685185185185185,0.316239316239317,502,2,281,223,504,4,144,360,0.714285714285714,0,0.285714285714286,26,0,102,32,3,NA,0.942092492919453,0.0438616641694539,0.999993744164251,0.328310130520453,0.130052835869641,0.978179909954764,0.01,0.0115510837829704,0.773058435366661,0.871580293999355,0.798421499336225,0.01,0.129101039864469,0.01,0.052450453123748,0.01,0.01,0.01,0.01,0.01,-12.9126213592233,-0.133,-1.31048793995851,-0.133,-4.43333333333335,16,16,100
"msmith7","CSC226-001-STADDON-S16","Cond 6",6,4,1,0,11,1,6,74.537037037037,65.2173913043478,30.7692307692308,56.5217391304348,36.3636363636364,50,-49.0740740740741,9.56521739130434,-21.5384615384615,26.9565217391304,-32.7272727272727,40,0.124455663736943,0.229784956914134,0.552691830007131,0.201987061968854,0.694563549915596,0.312049931983996,1,-1,1,-1,1,-49.0740740740741,58.6392914653784,-31.1036789297659,48.494983277592,-59.6837944664032,72.7272727272727,"Cond 6",1071,16,NA,NA,12,8,3,1,6639.765,5912.293,727.472,331.98825,492.691083333333,90.934,5.98716411181244,7.90730434782609,5.81346411012783,NA,NA,11.3770078864131,NA,23,0,6,6,3,3,3,64,44,91,10,266,124,85,44,41,0.162729658792651,1.09734513274336,0.283428571428571,838,5,843,0,843,0,81,762,0.903914590747331,0.0189798339264531,0.096085409252669,157,6,43,9,21,NA,0.973645588077985,0.414794428519814,0.999315996844469,0.0437443972029865,0.143775136849383,0.95824923993539,0.989726588910792,0.0431547736030487,0.768085241754084,0.522668542288184,0.999738528471819,0.170234174486431,0.043673971387,0.01,0.0133517554673112,0.0115506295623785,0.0133517554673112,0.0113409221902017,0.0113409221902017,0.01,89.0740740740741,0.597515527950311,7.29541927493242,0.597515527950311,1.81509433962264,16,16,100
"msnasser","CSC226-001-STADDON-S16","Cond 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cond 2",83,2,NA,NA,0,2,2,0,433.393,177.686,255.707,216.6965,NA,127.8535,4.92492045454545,4.19191803278689,6.58096296296296,NA,NA,12.0818901695382,NA,2,0,4,0,0,0,0,1,0,0,2,40,1,2,2,0,0.125,0.0909090909090909,0.105263157894737,48,0,48,0,48,0,40,8,0.166666666666667,0.0416666666666667,0.833333333333333,0,6,14,14,0,NA,0.0106704610951009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0272478478966252,0.01,0.01,0.01,0.01,0.01,NA,NA,NA,NA,NA,2,0,6.25
"mtrichar","CSC226-001-STADDON-S16","Cond 2",6,1,0,0,9,3,3,52.3148148148148,28.5714285714286,30.7692307692308,47.8260869565217,29.4117647058824,35,-4.62962962962963,-17.1428571428571,-21.5384615384615,44.3478260869565,81.1764705882353,70,0.358895402404207,0.756794546835668,0.552691830007131,0.34066474630568,0.788151341319639,0.552088341202454,-1,-1,1,1,1,-4.62962962962963,-12.5132275132275,-4.3956043956044,65.8862876254181,36.8286445012788,-11.1764705882353,"Cond 2",720,16,NA,NA,11,10,0,5,3020.547,2942.554,77.993,143.835571428571,267.504909090909,7.7993,4.06533916554509,1.08323611111111,4.38532637853949,NA,NA,8.15910638144797,NA,20,0,2,5,4,4,4,43,56,41,11,189,118,33,19,14,0.25,1.12380952380952,0.409012131715771,550,4,466,88,554,1,82,472,0.851985559566787,0.0288808664259928,0.148014440433213,11,2,49,1,15,NA,0.985916891984857,0.882319452375046,0.999999997274136,0.176113232293535,0.827906012932891,0.915831450243752,0.942424386695323,0.0106704610951009,0.930117081851041,0.851316714731357,0.88637929664303,0.0348857955947781,0.0393117647058824,0.01,0.102169070011049,0.052450453123748,0.0402051768378645,0.01,0.01,0.01,74.6296296296296,0.713274336283186,7.29598516590694,0.713274336283186,16.12,16,16,100
"mwprice","CSC226-001-STADDON-S16","Random",6,0,1,1,0,0,4,24.2718446601942,65.2173913043478,58.8235294117647,8.69565217391304,18.1818181818182,50,51.4563106796116,9.56521739130434,22.3529411764706,100,3.63636363636363,40,0.436546890676819,0.229784956914134,0.471156346354633,0.964714325821395,1.20391015318703,0.472075538129635,1,1,1,-1,1,51.4563106796116,-41.8910932883073,12.7877237851662,77.6470588235294,-96.3636363636364,36.3636363636364,"Random",775,1,NA,NA,12,7,2,2,3696.18462543964,3472.42862543964,223.756,194.536032917876,289.36905211997,31.9651428571429,4.60870900927636,1.84922314049587,5.0990141342726,NA,NA,28.5192783142973,NA,20,0,2,7,6,2,0,40,35,40,13,231,88,40,15,25,0.176352705410822,0.752136752136752,0.285714285714286,568,3,571,0,571,8,72,499,0.873905429071804,0.00175131348511384,0.126094570928196,78,4,52,1,1,NA,0.997561204145978,0.992198247354969,0.999999958032427,0.866659857439486,0.0648022417392163,0.508176680679238,0.180519295963129,0.0462542041262344,0.621385266979134,0.604717928714096,0.682466366874943,0.20113937281508,0.043673971387,0.01,0.19692445411504,0.01,0.0117959576964281,0.0115226260758516,0.0113409221902017,0.0113409221902017,-11.4563106796116,-0.235999999999999,-1.64428991372821,-0.235999999999999,-0.222641509433961,16,16,100
