student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
ermurph6,CSC226-001-STADDON-S16,1,41,0,336.258,336.258,0,7.819953488,0,7.819953488,11.01282621,0,8,1,0,0,16,3,6,5,1,0.111111111,1,0.2,27,0,27,0,27,0,0,27,1,0,0,7,0,0,0,0
ermurph6,CSC226-001-STADDON-S16,1,170,25,1236.497,1236.497,0,7.230976608,0,7.230976608,11.1160732,0,7,8,9,3,41,13,14,8,6,0.128712871,3.25,0.247619048,130,0,130,0,130,0,29,101,0.776923077,0.192307692,0.223076923,10,0,0,0,3
ermurph6,CSC226-001-STADDON-S16,1,22,0,63.593,63.593,0,2.764913043,0,2.764913043,10.69200419,0,3,2,0,0,10,4,1,1,0,0.307692308,1,0.470588235,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0,0
ermurph6,CSC226-001-STADDON-S16,2,23,0,112.804,112.804,0,4.700166667,0,4.700166667,10.39203628,0,4,3,0,0,4,6,1,1,0,0.3,1,0.461538462,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0,0
ermurph6,CSC226-001-STADDON-S16,2,7,0,87.815,0,87.815,12.545,12.545,0,10.37964915,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
ermurph6,CSC226-001-STADDON-S16,2,16,0,57.954,57.954,0,3.409058824,0,3.409058824,10.11427004,0,2,2,0,0,4,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0,0
ermurph6,CSC226-001-STADDON-S16,3,70,2,400.301,400.301,0,5.638042254,0,5.638042254,9.77407145,0,6,6,1,0,11,9,4,3,1,0.155172414,1.285714286,0.276923077,60,0,60,0,60,0,2,58,0.966666667,0.033333333,0.033333333,1,0,0,0,2
ermurph6,CSC226-001-STADDON-S16,3,10,0,27.368,0,27.368,2.488,2.7368,0,9.756108059,0,0,0,0,0,3,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
ermurph6,CSC226-001-STADDON-S16,3,28,0,92.396,92.396,0,3.186068966,0,3.186068966,9.448488484,0,3,4,0,0,7,7,0,0,0,0.318181818,1,0.482758621,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0,0
ermurph6,CSC226-001-STADDON-S16,4,9,0,5.075,0,5.075,0.563888889,0.563888889,0,9.448488484,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
ermurph6,CSC226-001-STADDON-S16,4,8,0,5.992,0,5.992,0.749,0.749,0,9.44031823,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
ermurph6,CSC226-001-STADDON-S16,4,163,0,1113.418,1113.418,0,6.789134146,0,6.789134146,10.71863185,0,15,11,4,2,45,26,6,6,0,0.228070175,4.333333333,0.433333333,119,0,119,0,119,0,5,114,0.957983193,0,0.042016807,1,0,0,0,2
ermurph6,CSC226-001-STADDON-S16,5,69,0,582.147,582.147,0,8.316385714,0,8.316385714,10.73714932,0,7,2,7,6,8,11,11,8,3,0.183333333,2.2,0.338461538,62,0,62,0,62,0,2,60,0.967741935,0,0.032258065,0,0,0,0,3
ermurph6,CSC226-001-STADDON-S16,5,11,0,39.323,0,39.323,3.574818182,3.574818182,0,10.73087381,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0
ermurph6,CSC226-001-STADDON-S16,5,148,0,1376.388,1376.388,0,9.237503356,0,9.237503356,11.54403462,0,6,6,18,10,37,27,13,9,4,0.247706422,4.5,0.469565217,111,1,112,0,112,0,3,109,0.973214286,0,0.026785714,0,0,0,0,6
ermurph6,CSC226-001-STADDON-S16,6,129,10,788.456,788.456,0,6.065046154,0,6.065046154,11.17765726,0,5,1,13,3,28,16,6,4,2,0.183908046,2.285714286,0.340425532,96,6,102,0,102,2,15,87,0.852941176,0.098039216,0.147058824,11,2,0,0,4
ermurph6,CSC226-001-STADDON-S16,6,3,0,60.863,0,60.863,20.28766667,20.28766667,0,11.17361212,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
ermurph6,CSC226-001-STADDON-S16,6,110,0,515.767,515.767,0,4.64654955,0,4.64654955,5.993248144,0,9,7,6,5,24,12,15,11,4,0.137931034,2,0.258064516,87,0,87,0,87,0,0,87,1,0,0,11,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,1,51,0,152.654,0,152.654,2.993215686,2.993215686,0,10.02433495,2,0,0,0,0,25,0,0,0,0,0,0,0.316598632,26,0,26,0,26,0,21,5,0.192307692,0,0.807692308,0,2,11,6,0
rmdimart,CSC226-001-STADDON-S16,1,12,0,52.835,0,52.835,4.402916667,4.402916667,0,0.67882251,0,0,0,0,0,7,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,3,2,0
rmdimart,CSC226-001-STADDON-S16,1,336,32,1488.335,1488.335,0,4.403357988,0,4.403357988,6.974224655,8,13,22,7,2,102,4,40,26,14,0.022346369,1,0.043715847,200,36,231,5,236,0,57,179,0.758474576,0.13559322,0.241525424,61,5,0,0,1
rmdimart,CSC226-001-STADDON-S16,1,18,0,30.015,30.015,0,1.6675,0,1.6675,6.673064375,0,2,0,0,0,5,0,2,0,2,0,0,0.316598632,13,0,13,0,13,0,1,12,0.923076923,0,0.076923077,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,1,397,3,1074.028,1074.028,0,2.698562814,0,2.698562814,6.732813358,2,33,24,39,41,59,10,127,29,98,0.02994012,2.5,0.059171598,336,3,339,0,339,0,5,334,0.985250737,0.008849558,0.014749263,14,0,0,0,5
rmdimart,CSC226-001-STADDON-S16,1,355,0,1063.673,1063.673,0,2.97947619,0,2.97947619,9.852737584,0,23,8,29,28,75,32,58,21,37,0.124031008,8,0.244274809,282,0,93,189,282,6,24,258,0.914893617,0,0.085106383,4,4,0,0,8
rmdimart,CSC226-001-STADDON-S16,2,194,17,971.616,971.616,0,5.008329897,0,5.008329897,10.28715437,0,8,8,28,0,42,22,22,12,10,0.169230769,3.666666667,0.323529412,151,1,45,107,152,0,22,130,0.855263158,0.111842105,0.144736842,1,0,0,0,4
rmdimart,CSC226-001-STADDON-S16,2,13,0,47.03,0,47.03,3.617692308,3.617692308,0,10.27301813,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,0,7,2,0
rmdimart,CSC226-001-STADDON-S16,2,2,0,26.527,26.527,0,13.2635,0,13.2635,10.39058632,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,0,0,0,0,0,0,0,0,0.639372648,0.022369327,0.360434041,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,2,75,2,487.519,487.519,0,6.331415584,0,6.331415584,5.720436765,0,8,5,1,0,26,7,7,3,4,0.142857143,1.75,0.264150943,51,0,51,0,51,0,2,49,0.960784314,0.039215686,0.039215686,1,0,0,0,2
rmdimart,CSC226-001-STADDON-S16,2,65,0,345.213,345.213,0,5.152432836,0,5.152432836,10.64437507,0,9,3,2,0,17,7,7,1,6,0.14,1.75,0.259259259,50,0,50,0,50,0,0,50,1,0,0,1,0,0,0,2
rmdimart,CSC226-001-STADDON-S16,2,31,0,114.314,114.314,0,3.464060606,0,3.464060606,9.276608581,0,5,5,0,1,3,4,7,2,5,0.133333333,1,0.235294118,30,0,30,0,30,0,0,30,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,3,100,4,550.071,550.071,0,5.50071,0,5.50071,9.290424619,0,2,5,14,1,21,6,16,8,8,0.084507042,0.857142857,0.153846154,79,0,76,3,79,0,8,71,0.898734177,0.050632911,0.101265823,0,0,0,0,2
rmdimart,CSC226-001-STADDON-S16,3,11,0,19.815,0,19.815,1.801363636,1.801363636,0,9.273215606,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0
rmdimart,CSC226-001-STADDON-S16,3,74,0,324.996,324.996,0,4.33328,0,4.33328,8.501052559,0,6,7,4,0,13,9,8,6,2,0.14516129,1.285714286,0.260869565,62,0,62,0,62,0,0,62,1,0,0,0,0,0,0,2
rmdimart,CSC226-001-STADDON-S16,3,6,0,73.762,73.762,0,12.29366667,0,12.29366667,8.840239489,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,4,0,4,0,4,0,0,4,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,3,34,0,164.861,164.861,0,4.710314286,0,4.710314286,8.460296772,0,3,3,7,0,2,7,6,2,4,0.212121212,1.75,0.378378378,33,0,33,0,33,0,0,33,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,3,37,0,97.886,97.886,0,2.575947368,0,2.575947368,8.064976356,0,5,3,0,0,7,4,4,1,3,0.129032258,0.8,0.222222222,31,0,31,0,31,0,0,31,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,4,39,1,152.688,152.688,0,3.8172,0,3.8172,8.186833582,0,6,2,0,0,11,6,2,0,2,0.214285714,1,0.352941176,29,0,29,0,29,0,1,28,0.965517241,0.034482759,0.034482759,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,4,11,0,24.711,0,24.711,2.246454545,2.246454545,0,8.178857,0,0,0,0,0,4,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
rmdimart,CSC226-001-STADDON-S16,4,115,0,374.92,374.92,0,3.232068966,0,3.232068966,7.443161584,0,12,6,9,2,19,13,16,4,12,0.134020619,2.166666667,0.252427184,97,0,97,0,97,0,0,97,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,5,8,0,6.181,0,6.181,0.772625,0.772625,0,7.437073839,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
rmdimart,CSC226-001-STADDON-S16,5,43,7,155.393,155.393,0,3.613790698,0,3.613790698,7.297503562,0,4,0,8,0,2,4,8,2,6,0.117647059,0.5,0.19047619,41,0,41,0,41,0,7,34,0.829268293,0.170731707,0.170731707,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,5,25,0,74.394,74.394,0,2.97576,0,2.97576,7.182350001,0,1,1,3,0,5,1,4,1,3,0.05,0.166666667,0.076923077,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,5,17,0,75.825,75.825,0,4.2125,0,4.2125,7.15046554,0,1,0,3,0,4,4,0,0,0,0.285714286,1,0.444444444,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,5,18,0,66.541,66.541,0,3.502157895,0,3.502157895,7.070541306,0,2,1,2,0,5,4,1,0,1,0.285714286,1,0.444444444,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,5,33,0,87.795,87.795,0,2.582205882,0,2.582205882,6.91294388,0,2,3,5,0,6,6,4,0,4,0.214285714,1.2,0.363636364,28,0,28,0,28,0,0,28,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,6,14,0,15.572,0,15.572,1.112285714,1.112285714,0,6.91294388,0,0,0,0,0,4,0,0,0,0,0.163823355,0,0.316598632,10,0,10,0,10,0,10,0,0,0,1,0,0,9,1,0
rmdimart,CSC226-001-STADDON-S16,6,2,0,2.618,0,2.618,1.309,1.309,0,6.909051808,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,0,0,0,0,0,0,0,0,0.639372648,0.022369327,0.360434041,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,6,48,0,160.547,160.547,0,3.344729167,0,3.344729167,6.772797544,0,2,2,9,1,4,4,10,2,8,0.093023256,0.666666667,0.163265306,44,0,44,0,44,0,1,43,0.977272727,0,0.022727273,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,6,16,0,52.957,52.957,0,3.3098125,0,3.3098125,6.73128159,0,1,0,0,0,2,0,1,1,0,0,0,0.316598632,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0,0
rmdimart,CSC226-001-STADDON-S16,6,109,0,541.03,541.03,0,4.963577982,0,4.963577982,7.175305406,0,6,4,16,3,17,12,17,9,8,0.130434783,2.4,0.24742268,92,0,92,0,92,0,0,92,1,0,0,0,0,0,0,1
rmdimart,CSC226-001-STADDON-S16,6,60,0,290.775,290.775,0,4.766803279,0,4.766803279,7.075158551,0,2,2,11,3,8,10,8,3,5,0.188679245,2,0.344827586,53,0,53,0,53,0,0,53,1,0,0,0,0,0,0,1
rmdimart,CSC226-001-STADDON-S16,6,89,6,345.817,345.817,0,3.842411111,0,3.842411111,4.634794295,0,8,6,7,0,15,11,10,3,7,0.15942029,1.833333333,0.293333333,75,0,75,0,75,0,6,69,0.92,0.08,0.08,0,0,0,0,0
tadanie2,CSC226-001-STADDON-S16,1,111,0,656.768,656.768,0,5.812106195,0,5.812106195,4.578944951,4,14,4,0,0,21,4,14,11,3,0.050632911,1,0.096385542,89,3,92,0,92,2,13,79,0.858695652,0,0.141304348,29,8,0,0,0
tadanie2,CSC226-001-STADDON-S16,1,11,0,73.378,73.378,0,6.114833333,0,6.114833333,6.098700918,0,2,1,0,0,2,3,0,0,0,0.3,1,0.461538462,10,0,10,0,10,0,0,10,1,0,0,1,0,0,0,0
tadanie2,CSC226-001-STADDON-S16,1,11,0,117.965,0,117.965,10.72409091,10.72409091,0,6.070316639,0,0,0,0,0,6,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
tadanie2,CSC226-001-STADDON-S16,1,20,0,60.592,60.592,0,2.885333333,0,2.885333333,5.466759853,0,3,2,0,0,3,4,1,1,0,0.222222222,1,0.363636364,18,0,18,0,18,0,0,18,1,0,0,4,0,0,0,0
tadanie2,CSC226-001-STADDON-S16,2,56,0,141.118,141.118,0,2.433068966,0,2.433068966,5.24518763,0,4,7,0,0,7,7,4,4,0,0.137254902,1.166666667,0.245614035,51,0,51,0,51,0,0,51,1,0,0,6,0,0,0,1
tadanie2,CSC226-001-STADDON-S16,2,6,0,79.357,0,79.357,13.22616667,13.22616667,0,5.233255435,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
tadanie2,CSC226-001-STADDON-S16,2,14,0,36.73,36.73,0,2.448666667,0,2.448666667,5.094310191,0,2,2,0,0,2,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0,0
tadanie2,CSC226-001-STADDON-S16,3,10,0,96.514,0,96.514,9.6514,9.6514,0,5.094310191,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
tadanie2,CSC226-001-STADDON-S16,3,10,0,36.838,0,36.838,3.6838,3.6838,0,5.080606948,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
tadanie2,CSC226-001-STADDON-S16,3,23,0,70.911,70.911,0,2.954625,0,2.954625,4.953493457,0,3,4,0,0,2,7,0,0,0,0.318181818,1,0.482758621,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0,0
tadanie2,CSC226-001-STADDON-S16,4,9,0,51.632,0,51.632,5.736888889,5.736888889,0,4.953493457,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
tadanie2,CSC226-001-STADDON-S16,4,8,0,1.792,0,1.792,0.224,0.224,0,4.945361334,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
tadanie2,CSC226-001-STADDON-S16,4,484,0,1888.762,1888.762,0,3.894354639,0,3.894354639,5.351995389,0,24,10,22,8,68,31,33,22,11,0.074879227,5.166666667,0.147619048,417,0,417,0,417,0,3,414,0.992805755,0,0.007194245,213,2,0,0,8
tadanie2,CSC226-001-STADDON-S16,5,25,0,98.868,98.868,0,3.802615385,0,3.802615385,5.419909079,0,2,0,4,1,5,6,1,1,0,0.285714286,1.2,0.461538462,21,0,21,0,21,0,0,21,1,0,0,0,0,0,0,1
tadanie2,CSC226-001-STADDON-S16,5,11,0,34.139,0,34.139,3.103545455,3.103545455,0,5.417720185,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0
tadanie2,CSC226-001-STADDON-S16,5,174,0,669.107,669.107,0,3.823468571,0,3.823468571,5.650050594,0,8,0,24,4,15,24,12,7,5,0.150943396,4,0.290909091,160,0,160,0,160,0,1,159,0.99375,0,0.00625,38,0,0,0,9
tadanie2,CSC226-001-STADDON-S16,6,33,0,132.995,132.995,0,3.911617647,0,3.911617647,5.859207819,0,2,0,6,3,4,9,2,0,2,0.321428571,1.285714286,0.514285714,30,0,30,0,30,0,2,28,0.933333333,0,0.066666667,0,2,0,0,0
tadanie2,CSC226-001-STADDON-S16,6,3,0,7.297,0,7.297,2.432333333,2.432333333,0,5.857203525,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
tadanie2,CSC226-001-STADDON-S16,6,51,0,156.681,156.681,0,3.013096154,0,3.013096154,6.067846966,0,5,5,4,0,6,13,1,1,0,0.282608696,2.166666667,0.5,46,0,46,0,46,0,0,46,1,0,0,2,0,0,0,1
rvisador,CSC226-001-STADDON-S16,1,45,4,551.035,551.035,0,11.97902174,0,11.97902174,14.38745834,0,2,5,2,0,12,5,4,4,0,0.178571429,1.25,0.3125,34,0,34,0,34,0,6,28,0.823529412,0.117647059,0.176470588,7,2,0,0,1
rvisador,CSC226-001-STADDON-S16,1,41,0,234.857,234.857,0,5.461790698,0,5.461790698,9.030087814,4,7,3,0,0,8,4,6,1,5,0.129032258,1.333333333,0.235294118,35,0,35,0,35,1,4,31,0.885714286,0,0.114285714,5,0,0,0,0
rvisador,CSC226-001-STADDON-S16,1,13,0,37.81,0,37.81,2.908461538,2.908461538,0,8.917649508,0,0,0,0,0,6,0,0,0,0,0,0,0.316598632,7,0,7,0,7,0,5,2,0.285714286,0,0.714285714,0,0,5,0,0
rvisador,CSC226-001-STADDON-S16,1,48,0,223.166,223.166,0,4.554408163,0,4.554408163,6.667033603,0,7,4,2,0,7,5,8,7,1,0.119047619,1.25,0.217391304,42,0,42,0,42,0,0,42,1,0,0,14,0,0,0,1
rvisador,CSC226-001-STADDON-S16,2,9,0,6.007,0,6.007,0.667444444,0.667444444,0,6.667033603,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
rvisador,CSC226-001-STADDON-S16,2,6,0,2.278,0,2.278,0.379666667,0.379666667,0,6.646492232,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
rvisador,CSC226-001-STADDON-S16,2,44,0,162.886,162.886,0,3.619688889,0,3.619688889,5.702768485,0,2,3,1,0,5,5,1,1,0,0.125,1,0.222222222,40,0,40,0,40,0,0,40,1,0,0,20,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,163,9,1185.952,1185.952,0,7.275779141,0,7.275779141,9.459432591,0,7,3,15,8,12,10,23,14,9,0.070921986,1.428571429,0.135135135,151,0,151,0,151,0,10,141,0.933774834,0.059602649,0.066225166,17,0,0,0,3
rvisador,CSC226-001-STADDON-S16,3,14,0,30.161,0,30.161,2.154357143,2.154357143,0,9.449019038,0,0,0,0,0,4,0,0,0,0,0,0,0.316598632,10,0,10,0,10,0,9,1,0.1,0,0.9,0,0,9,0,0
rvisador,CSC226-001-STADDON-S16,3,238,0,1167.3,1167.3,0,4.904621849,0,4.904621849,8.485665308,0,18,11,23,10,12,7,55,38,17,0.030973451,1,0.060085837,226,0,226,0,226,0,0,226,1,0,0,87,0,0,0,2
rvisador,CSC226-001-STADDON-S16,3,56,18,172.122,172.122,0,3.073607143,0,3.073607143,8.286834144,0,1,3,0,1,11,4,1,1,0,0.148148148,1,0.258064516,45,0,45,0,45,0,18,27,0.6,0.4,0.4,3,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,40,7,165.202,165.202,0,4.13005,0,4.13005,8.289021831,0,2,1,0,0,10,2,1,1,0,0.095238095,0.5,0.16,29,1,21,9,30,0,9,21,0.7,0.233333333,0.3,2,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,68,2,265.075,265.075,0,3.898161765,0,3.898161765,8.302515657,0,4,1,9,7,9,5,16,15,1,0.087719298,1,0.161290323,59,0,59,0,59,0,2,57,0.966101695,0.033898305,0.033898305,3,0,0,0,1
rvisador,CSC226-001-STADDON-S16,3,160,5,665.745,665.745,0,4.16090625,0,4.16090625,7.775162792,0,10,0,11,2,18,13,10,5,5,0.094890511,2.6,0.183098592,139,3,142,0,142,0,5,137,0.964788732,0.035211268,0.035211268,28,0,0,0,14
rvisador,CSC226-001-STADDON-S16,3,34,0,130.008,130.008,0,3.714514286,0,3.714514286,7.700817779,0,5,3,3,6,4,4,13,12,1,0.129032258,0.8,0.222222222,31,0,31,0,31,0,0,31,1,0,0,2,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,9,0,36.363,36.363,0,4.040333333,0,4.040333333,7.66427589,0,0,3,0,0,2,1,2,0,2,0.142857143,0.25,0.181818182,7,0,7,0,7,0,0,7,1,0,0,1,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,10,0,79.449,79.449,0,7.222636364,0,7.222636364,7.644332012,0,0,2,1,0,5,3,0,0,0,0.5,0.75,0.6,6,0,6,0,6,0,0,6,1,0,0,0,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,19,0,53.31,53.31,0,2.805789474,0,2.805789474,7.788506712,0,5,0,0,0,5,3,2,1,1,0.214285714,0.6,0.315789474,14,0,14,0,14,0,0,14,1,0,0,1,0,0,0,0
rvisador,CSC226-001-STADDON-S16,3,182,2,711.713,711.713,0,3.868005435,0,3.868005435,2.93708563,2,17,2,10,11,28,21,22,18,4,0.138157895,4.2,0.267515924,154,2,98,58,156,0,4,152,0.974358974,0.012820513,0.025641026,14,0,0,0,3
rvisador,CSC226-001-STADDON-S16,4,13,0,60.083,60.083,0,4.621769231,0,4.621769231,5.075248297,0,0,0,1,0,5,1,0,0,0,0.125,0.166666667,0.142857143,8,0,8,0,8,0,0,8,1,0,0,0,0,0,0,1
rvisador,CSC226-001-STADDON-S16,4,11,0,61.519,0,61.519,5.592636364,5.592636364,0,5.055459981,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,9,0,9,0,9,0,7,2,0.222222222,0,0.777777778,0,0,7,0,0
rvisador,CSC226-001-STADDON-S16,4,120,0,518.626,518.626,0,4.286165289,0,4.286165289,6.377992445,0,14,8,3,0,10,16,9,8,1,0.145454545,2.666666667,0.275862069,111,0,17,94,111,0,1,110,0.990990991,0,0.009009009,7,0,0,0,3
rvisador,CSC226-001-STADDON-S16,4,70,1,261.267,261.267,0,3.679816901,0,3.679816901,6.113866849,0,8,5,3,0,9,12,4,2,2,0.203389831,2,0.369230769,62,0,20,42,62,0,3,59,0.951612903,0.016129032,0.048387097,6,0,0,0,1
rvisador,CSC226-001-STADDON-S16,5,8,0,16.959,0,16.959,2.119875,2.119875,0,6.113866849,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
rvisador,CSC226-001-STADDON-S16,5,10,0,5.867,0,5.867,0.5867,0.5867,0,6.106783739,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
rvisador,CSC226-001-STADDON-S16,5,107,0,319.883,319.883,0,2.96187963,0,2.96187963,5.491798721,0,7,9,9,0,11,13,12,10,2,0.144444444,2.166666667,0.270833333,97,0,56,41,97,6,7,90,0.927835052,0,0.072164948,4,0,0,0,2
rvisador,CSC226-001-STADDON-S16,6,38,0,151.984,151.984,0,3.897025641,0,3.897025641,5.464305699,0,2,1,7,0,5,8,2,1,1,0.235294118,1.142857143,0.390243902,34,0,34,0,34,0,0,34,1,0,0,1,0,0,0,1
rvisador,CSC226-001-STADDON-S16,6,3,0,27.461,0,27.461,6.86525,9.153666667,0,5.456749812,0,0,0,0,0,4,0,0,0,0,0.163823355,0,0.316598632,0,0,0,0,0,0,0,0,0.639372648,0.022369327,0.360434041,0,0,0,0,0
rvisador,CSC226-001-STADDON-S16,6,62,0,256.867,256.867,0,4.143016129,0,4.143016129,5.534639522,0,3,4,6,0,16,9,4,1,3,0.204545455,1.5,0.36,46,0,21,25,46,0,2,44,0.956521739,0,0.043478261,6,0,0,0,2
rvisador,CSC226-001-STADDON-S16,6,13,0,52.908,52.908,0,4.069846154,0,4.069846154,5.476736806,0,0,0,3,0,1,2,1,1,0,0.166666667,0.4,0.235294118,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0
rvisador,CSC226-001-STADDON-S16,6,25,0,67.148,67.148,0,2.582615385,0,2.582615385,5.359572537,0,2,3,0,0,6,5,0,0,0,0.263157895,1,0.416666667,20,0,3,17,20,0,1,19,0.95,0,0.05,0,0,0,0,0
rvisador,CSC226-001-STADDON-S16,6,48,0,217.737,217.737,0,4.443612245,0,4.443612245,5.466947795,0,6,4,3,0,8,8,5,3,2,0.195121951,1.333333333,0.340425532,41,0,41,0,41,0,0,41,1,0,0,1,0,0,0,1
riestell,CSC226-001-STADDON-S16,1,80,1,772.421,772.421,0,9.536061728,0,9.536061728,14.94300299,0,5,3,12,0,33,6,14,8,6,0.133333333,1.5,0.244897959,47,1,37,11,48,0,3,45,0.9375,0.020833333,0.0625,0,0,0,0,0
riestell,CSC226-001-STADDON-S16,1,34,0,194.382,194.382,0,5.553771429,0,5.553771429,13.36793993,0,6,2,5,0,9,3,10,9,1,0.115384615,1,0.206896552,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0,0
riestell,CSC226-001-STADDON-S16,1,10,0,26.55,0,26.55,2.655,2.655,0,13.33134462,2,0,0,0,0,3,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,5,0,0
riestell,CSC226-001-STADDON-S16,1,155,0,866.703,866.703,0,5.555788462,0,5.555788462,10.98919326,0,9,12,11,3,37,13,22,19,3,0.112068966,3.25,0.216666667,119,0,36,83,119,0,3,116,0.974789916,0,0.025210084,37,0,0,0,0
