student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
tjeagle,CSC226-002-BARNES-F15,6,38,0,152.262,152.262,0,3.904153846,0,3.904153846,6.52582354,3,9,5,0,5,17,0,0,0,0.5,2.833333333,0.85,34,0,34,0,34,0,0,34,1,0,0,1,0,0,0
ancook2,CSC226-001-BITZER-F15,1,100,3,891.351,891.351,0,8.738735294,0,8.738735294,14.15234316,3,5,0,2,15,4,6,5,1,0.047619048,1,0.090909091,80,7,87,0,87,0,3,84,0.965517241,0.034482759,0.034482759,66,0,0,0
ancook2,CSC226-001-BITZER-F15,1,41,2,230.725,230.725,0,5.493452381,0,5.493452381,12.27776976,4,2,4,0,4,5,5,4,1,0.138888889,1.666666667,0.256410256,38,0,38,0,38,0,2,36,0.947368421,0.052631579,0.052631579,18,0,0,0
ancook2,CSC226-001-BITZER-F15,1,8,0,43.732,0,43.732,5.4665,5.4665,0,12.25076927,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
ancook2,CSC226-001-BITZER-F15,1,87,0,542.274,542.274,0,6.025266667,0,6.025266667,2.609318726,9,6,0,0,7,13,2,1,1,0.160493827,3.25,0.305882353,75,8,83,0,83,0,2,81,0.975903614,0,0.024096386,39,0,0,0
ancook2,CSC226-001-BITZER-F15,2,131,0,1328.453,1328.453,0,9.988368421,0,9.988368421,6.639732675,9,1,10,0,13,7,13,10,3,0.058333333,1.166666667,0.111111111,120,0,120,0,120,0,0,120,1,0,0,71,0,0,0
ancook2,CSC226-001-BITZER-F15,2,8,0,68.871,0,68.871,8.608875,8.608875,0,5.351441519,0,0,0,0,2,0,0,0,0,0,0,0.320891333,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,5,0,0
ancook2,CSC226-001-BITZER-F15,2,42,0,173.716,173.716,0,4.039906977,0,4.039906977,3.773549766,4,3,0,1,1,4,4,2,2,0.095238095,0.8,0.170212766,42,0,42,0,42,0,0,42,1,0,0,19,0,0,0
ancook2,CSC226-001-BITZER-F15,2,48,2,399.387,399.387,0,8.150755102,0,8.150755102,9.746581966,3,5,0,2,4,6,4,3,1,0.139534884,1,0.244897959,45,0,45,0,45,0,2,43,0.955555556,0.044444444,0.044444444,16,0,0,0
ancook2,CSC226-001-BITZER-F15,3,83,4,777.718,777.718,0,9.149623529,0,9.149623529,20.83634863,2,1,7,2,10,5,7,4,3,0.070422535,0.714285714,0.128205128,75,0,75,0,75,0,4,71,0.946666667,0.053333333,0.053333333,39,0,0,0
ancook2,CSC226-001-BITZER-F15,3,11,0,151.942,0,151.942,13.81290909,13.81290909,0,18.3199063,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
ancook2,CSC226-001-BITZER-F15,3,86,0,795.378,795.378,0,9.142275862,0,9.142275862,13.95125458,4,4,3,5,2,12,4,2,2,0.141176471,1.714285714,0.260869565,85,0,85,0,85,0,0,85,1,0,0,29,0,0,4
ancook2,CSC226-001-BITZER-F15,3,170,3,1907.762,1907.762,0,11.09163953,0,11.09163953,33.85661639,8,7,16,4,12,18,17,11,6,0.114649682,2.571428571,0.219512195,160,0,160,0,160,0,3,157,0.98125,0.01875,0.01875,61,0,0,3
ancook2,CSC226-001-BITZER-F15,4,9,0,172.733,0,172.733,19.19255556,19.19255556,0,33.85661639,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
ancook2,CSC226-001-BITZER-F15,4,8,0,75.374,0,75.374,9.42175,9.42175,0,33.76609515,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
ancook2,CSC226-001-BITZER-F15,4,243,0,1867.46,1867.46,0,7.591300813,0,7.591300813,8.300150655,21,8,18,6,12,32,21,11,10,0.137339056,5.333333333,0.267782427,234,0,222,12,234,0,1,233,0.995726496,0,0.004273504,64,0,0,9
ancook2,CSC226-001-BITZER-F15,5,25,0,79.839,79.839,0,3.070730769,0,3.070730769,7.514920474,4,0,2,1,4,5,2,2,0,0.227272727,1,0.37037037,22,0,22,0,22,0,0,22,1,0,0,4,0,0,0
ancook2,CSC226-001-BITZER-F15,5,11,0,56.768,0,56.768,5.160727273,5.160727273,0,7.496892004,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
ancook2,CSC226-001-BITZER-F15,5,267,0,1860.724,1860.724,0,6.943,0,6.943,8.405378308,17,7,20,13,24,40,17,9,8,0.164609053,6.666666667,0.321285141,244,0,244,0,244,0,1,243,0.995901639,0,0.004098361,66,0,0,4
ancook2,CSC226-001-BITZER-F15,5,103,21,1250.645323,1250.645323,0,12.0254358,0,12.0254358,61.9435159,3,3,2,0,10,5,3,3,0,0.068493151,1.25,0.12987013,94,0,94,0,94,0,21,73,0.776595745,0.223404255,0.223404255,45,0,0,1
ancook2,CSC226-001-BITZER-F15,5,20,0,92.367,92.367,0,4.398428571,0,4.398428571,56.47753277,1,2,3,0,3,6,0,0,0,0.333333333,1.2,0.52173913,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
ancook2,CSC226-001-BITZER-F15,6,10,0,104.858,0,104.858,10.4858,10.4858,0,56.47753277,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
ancook2,CSC226-001-BITZER-F15,6,3,0,64.636,0,64.636,21.54533333,21.54533333,0,56.26549503,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
ancook2,CSC226-001-BITZER-F15,6,55,0,220.265,220.265,0,3.933303571,0,3.933303571,4.4978152,7,5,6,0,3,13,5,2,3,0.245283019,2.166666667,0.440677966,53,0,53,0,53,0,0,53,1,0,0,5,0,0,1
anmcgill,CSC226-001-BITZER-F15,1,53,0,1043.078,1043.078,0,18.96505455,0,18.96505455,44.09630008,5,2,2,1,11,8,2,2,0,0.19047619,2,0.347826087,44,0,44,0,44,0,2,42,0.954545455,0,0.045454545,11,0,0,0
anmcgill,CSC226-001-BITZER-F15,1,18,0,180.568,180.568,0,8.59847619,0,8.59847619,6.683877592,2,1,2,0,5,4,1,1,0,0.25,1.333333333,0.421052632,16,0,16,0,16,0,0,16,1,0,0,2,0,0,0
anmcgill,CSC226-001-BITZER-F15,1,7,0,42.94,0,42.94,6.134285714,6.134285714,0,6.644381201,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
anmcgill,CSC226-001-BITZER-F15,1,14,0,118.052,118.052,0,7.37825,0,7.37825,2.257335908,2,2,0,0,4,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,2,24,0,470.548,470.548,0,18.098,0,18.098,41.23755134,4,3,0,0,3,6,1,0,1,0.260869565,1,0.413793103,23,0,23,0,23,0,0,23,1,0,0,1,0,0,0
anmcgill,CSC226-001-BITZER-F15,2,6,0,53.482,0,53.482,8.913666667,8.913666667,0,40.7848112,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
anmcgill,CSC226-001-BITZER-F15,2,12,0,181.754,181.754,0,13.98107692,0,13.98107692,40.50194215,2,2,0,0,2,4,0,0,0,0.363636364,0.8,0.5,11,0,11,0,11,0,0,11,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,3,85,3,2047.046161,2047.046161,0,23.2618882,0,23.2618882,53.31305725,4,5,15,0,11,16,8,6,2,0.222222222,2.285714286,0.405063291,77,0,77,0,77,0,5,72,0.935064935,0.038961039,0.064935065,13,0,0,0
anmcgill,CSC226-001-BITZER-F15,3,11,0,109.624,0,109.624,9.965818182,9.965818182,0,52.67733593,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
anmcgill,CSC226-001-BITZER-F15,3,18,0,332.535,332.535,0,17.50184211,0,17.50184211,53.10598696,3,4,0,0,1,7,0,0,0,0.388888889,1,0.56,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,3,22,0,323.855,323.855,0,14.08065217,0,14.08065217,48.61135176,3,4,0,0,3,7,0,0,0,0.35,1,0.518518519,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,4,9,0,85.123,0,85.123,9.458111111,9.458111111,0,48.34402946,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
anmcgill,CSC226-001-BITZER-F15,4,16,0,528.8101614,528.8101614,0,29.3783423,0,29.3783423,62.50989215,4,2,0,0,2,6,0,0,0,0.375,1,0.545454545,16,0,16,0,16,0,0,16,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,4,54,0,1343.516161,1343.516161,0,24.42756657,0,24.42756657,64.61069925,7,2,1,6,9,10,6,6,0,0.217391304,1.666666667,0.384615385,46,0,46,0,46,0,0,46,1,0,0,4,0,0,3
anmcgill,CSC226-001-BITZER-F15,5,15,0,244.509,244.509,0,15.2818125,0,15.2818125,62.12955271,2,0,3,0,3,5,0,0,0,0.384615385,1,0.555555556,13,0,13,0,13,0,0,13,1,0,0,1,0,0,0
anmcgill,CSC226-001-BITZER-F15,5,11,0,37.9,0,37.9,3.445454545,3.445454545,0,61.96809099,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
anmcgill,CSC226-001-BITZER-F15,5,23,0,98.125,98.125,0,3.925,0,3.925,2.730365531,2,0,6,1,3,9,0,0,0,0.409090909,1.5,0.642857143,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,6,13,0,219.527,219.527,0,15.6805,0,15.6805,27.77876351,2,0,0,1,2,3,0,0,0,0.25,0.428571429,0.315789474,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
anmcgill,CSC226-001-BITZER-F15,6,4,0,8.517,0,8.517,2.12925,2.12925,0,27.46257422,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,2,0,2,0,2,0,2,0,0,0,1,0,1,1,0
anmcgill,CSC226-001-BITZER-F15,6,29,0,433.714,433.714,0,14.45713333,0,14.45713333,44.83875524,3,4,4,0,2,11,0,0,0,0.392857143,1.833333333,0.647058824,28,0,28,0,28,0,0,28,1,0,0,2,0,0,0
xchen27,CSC226-002-BARNES-F15,1,18,0,62.674,0.422,62.252,3.481888889,3.661882353,0.422,3.302839385,0,0,0,0,4,0,0,0,0,0,0,0.320891333,14,0,14,0,14,0,10,4,0.285714286,0,0.714285714,0,7,2,0
xchen27,CSC226-002-BARNES-F15,1,190,94,755.966,755.966,0,3.957937173,0,3.957937173,9.63598256,4,3,18,0,11,15,10,8,2,0.174418605,5,0.337078652,180,0,180,0,180,0,94,86,0.477777778,0.522222222,0.522222222,3,0,0,10
xchen27,CSC226-002-BARNES-F15,1,44,8,328.707,328.707,0,7.3046,0,7.3046,10.07578622,4,4,2,0,8,5,5,1,4,0.185185185,1.25,0.322580645,37,0,33,4,37,0,10,27,0.72972973,0.216216216,0.27027027,0,0,0,0
xchen27,CSC226-002-BARNES-F15,1,31,0,223.653,223.653,0,6.98915625,0,6.98915625,10.89487279,3,4,1,0,8,6,2,1,1,0.260869565,1.5,0.444444444,24,0,1,23,24,0,1,23,0.958333333,0,0.041666667,0,0,0,0
xchen27,CSC226-002-BARNES-F15,2,9,0,17.559,0,17.559,1.951,1.951,0,10.89487279,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
xchen27,CSC226-002-BARNES-F15,2,6,0,40.939,0,40.939,6.823166667,6.823166667,0,10.87858185,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
xchen27,CSC226-002-BARNES-F15,2,18,0,58.93,58.93,0,3.101578947,0,3.101578947,10.53312603,3,2,0,0,4,4,1,0,1,0.266666667,0.8,0.4,15,0,15,0,15,0,0,15,1,0,0,0,0,0,0
xchen27,CSC226-002-BARNES-F15,3,10,0,16.275,0,16.275,1.6275,1.6275,0,10.51680564,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
xchen27,CSC226-002-BARNES-F15,3,111,66,285.096,285.096,0,2.5455,0,2.5455,9.667627009,6,4,0,0,6,8,2,0,2,0.2,1,0.333333333,106,0,106,0,106,0,66,40,0.377358491,0.622641509,0.622641509,0,0,0,0
xchen27,CSC226-002-BARNES-F15,3,25,0,131.357,131.357,0,5.052192308,0,5.052192308,9.57532275,3,4,0,0,4,7,0,0,0,0.318181818,1,0.482758621,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0
xchen27,CSC226-002-BARNES-F15,4,23,0,143.322,143.322,0,5.97175,0,5.97175,9.612287748,4,3,0,0,4,6,1,1,0,0.3,1,0.461538462,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0
xchen27,CSC226-002-BARNES-F15,4,10,0,38.384,0,38.384,3.8384,3.8384,0,9.60367876,0,0,0,0,2,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
xchen27,CSC226-002-BARNES-F15,4,24,0,221.392,221.392,0,8.85568,0,8.85568,10.61905845,4,2,0,0,5,6,0,0,0,0.3,1,0.461538462,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0
xchen27,CSC226-002-BARNES-F15,5,69,40,245.789,245.789,0,3.511271429,0,3.511271429,10.2876455,5,1,3,0,4,6,3,0,3,0.230769231,1.2,0.387096774,66,0,66,0,66,0,40,26,0.393939394,0.606060606,0.606060606,0,0,0,1
xchen27,CSC226-002-BARNES-F15,5,17,0,81.059,0,81.059,4.503277778,4.503277778,0,0.126572114,0,0,0,0,7,0,0,0,0,0,0,0.320891333,11,0,11,0,11,0,10,1,0.090909091,0,0.909090909,0,10,0,0
xchen27,CSC226-002-BARNES-F15,5,291,0,2033.038,2033.038,0,6.962458904,0,6.962458904,13.30962033,27,8,46,3,37,35,49,27,22,0.138888889,5.833333333,0.271317829,255,0,99,156,255,0,3,252,0.988235294,0,0.011764706,2,0,0,17
xchen27,CSC226-002-BARNES-F15,6,32,0,291.066,291.066,0,8.560764706,0,8.560764706,15.44604765,2,0,8,0,6,7,3,2,1,0.25,1,0.4,28,0,28,0,28,0,0,28,1,0,0,0,0,0,0
xchen27,CSC226-002-BARNES-F15,6,7,0,19.659,0,19.659,2.808428571,2.808428571,0,15.28398353,0,0,0,0,6,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
xchen27,CSC226-002-BARNES-F15,6,63,0,551.305,551.305,0,8.614140625,0,8.614140625,19.43110165,3,7,12,0,7,11,11,5,6,0.192982456,1.833333333,0.349206349,57,0,57,0,57,0,0,57,1,0,0,0,0,0,0
nmcgove,CSC226-002-BARNES-F15,1,20,0,92.923,0,92.923,4.64615,4.64615,0,22.35806627,0,0,0,0,9,0,0,0,0,0,0,0.320891333,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,6,1,0
nmcgove,CSC226-002-BARNES-F15,1,5,0,4.777,0,4.777,0.9554,0.9554,0,0.165462987,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,3,0,3,0,3,0,3,0,0,0,1,0,3,0,0
nmcgove,CSC226-002-BARNES-F15,1,75,2,424.78,424.78,0,5.589210526,0,5.589210526,6.933715752,8,8,0,0,19,9,7,6,1,0.176470588,2.25,0.327272727,57,0,57,0,57,0,6,51,0.894736842,0.035087719,0.105263158,13,0,0,0
nmcgove,CSC226-002-BARNES-F15,1,14,0,113.483,113.483,0,7.565533333,0,7.565533333,10.95787184,2,2,0,0,3,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
nmcgove,CSC226-002-BARNES-F15,2,9,0,3.923,0,3.923,0.435888889,0.435888889,0,10.95787184,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
nmcgove,CSC226-002-BARNES-F15,2,6,0,0.87,0,0.87,0.145,0.145,0,10.91501162,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
nmcgove,CSC226-002-BARNES-F15,2,190,0,1903.548161,1903.548161,0,9.914313341,0,9.914313341,3.14465918,12,14,7,12,42,18,28,24,4,0.120805369,3.6,0.233766234,150,0,21,129,150,0,1,149,0.993333333,0,0.006666667,15,0,0,8
nmcgove,CSC226-002-BARNES-F15,3,10,0,5.797,0,5.797,0.5797,0.5797,0,3.14465918,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
nmcgove,CSC226-002-BARNES-F15,3,10,0,1.861,0,1.861,0.1861,0.1861,0,3.120039281,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
nmcgove,CSC226-002-BARNES-F15,3,47,0,108.503,108.503,0,2.260479167,0,2.260479167,2.611562839,4,7,1,0,15,11,1,1,0,0.333333333,1.571428571,0.55,33,0,33,0,33,0,0,33,1,0,0,0,0,0,0
nmcgove,CSC226-002-BARNES-F15,4,23,0,95.712,95.712,0,3.988,0,3.988,5.03290311,4,2,2,0,2,8,0,0,0,0.363636364,1.333333333,0.571428571,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0
nmcgove,CSC226-002-BARNES-F15,4,10,0,6.113,0,6.113,0.6113,0.6113,0,5.013691391,0,0,0,0,2,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
nmcgove,CSC226-002-BARNES-F15,4,137,0,632.923,632.923,0,4.586398551,0,4.586398551,7.616779308,8,9,9,9,23,27,8,5,3,0.238938053,4.5,0.453781513,115,0,58,57,115,0,2,113,0.982608696,0,0.017391304,2,0,0,3
nmcgove,CSC226-002-BARNES-F15,5,8,0,2.008,0,2.008,0.251,0.251,0,7.604350755,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
nmcgove,CSC226-002-BARNES-F15,5,37,0,46.983,46.983,0,1.236394737,0,1.236394737,7.111513912,2,4,6,0,9,9,3,2,1,0.310344828,1.125,0.486486486,29,0,29,0,29,0,0,29,1,0,0,0,0,0,0
nmcgove,CSC226-002-BARNES-F15,5,86,0,178.037,178.037,0,2.046402299,0,2.046402299,6.309658505,6,6,6,1,8,14,5,5,0,0.179487179,2.333333333,0.333333333,79,0,8,71,79,0,1,78,0.987341772,0,0.012658228,0,0,0,4
nmcgove,CSC226-002-BARNES-F15,6,10,0,2.583,0,2.583,0.2583,0.2583,0,6.302804531,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
nmcgove,CSC226-002-BARNES-F15,6,123,0,270.874,270.874,0,2.184467742,0,2.184467742,5.55434108,9,8,12,1,16,20,10,4,6,0.186915888,3.333333333,0.353982301,108,0,52,56,108,0,1,107,0.990740741,0,0.009259259,0,0,0,1
nmcgove,CSC226-002-BARNES-F15,6,60,0,143.647,143.647,0,6.20721439,0,0,22.35806627,4,5,7,1,5,13,4,4,0,0.232142857,1.132893535,0.320891333,56,0,56,0,56,0,0,56,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,1,6,0,20.231,0,20.231,3.371833333,3.371833333,0,0.089095454,0,0,0,0,1,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
tyu2,CSC226-002-BARNES-F15,1,304,7,2186.636,2186.636,0,7.169298361,0,7.169298361,22.04501617,34,25,37,20,36,15,101,43,58,0.069767442,5,0.137614679,269,0,8,261,269,38,54,215,0.799256506,0.026022305,0.200743494,0,0,0,1
tyu2,CSC226-002-BARNES-F15,1,14,0,30.603,0,30.603,2.185928571,2.185928571,0,22.0125196,0,0,0,0,2,0,0,0,0,0,0,0.320891333,12,0,12,0,12,0,10,2,0.166666667,0,0.833333333,0,7,3,0
tyu2,CSC226-002-BARNES-F15,1,46,0,167.446,167.446,0,3.562680851,0,3.562680851,20.57892573,7,4,6,0,7,7,10,1,9,0.175,1.75,0.318181818,40,0,40,0,40,0,0,40,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,1,24,0,77.132,77.132,0,2.966615385,0,2.966615385,19.88939357,3,1,2,0,8,5,1,0,1,0.3125,1.666666667,0.526315789,18,0,17,1,18,0,2,16,0.888888889,0,0.111111111,0,0,0,0
tyu2,CSC226-002-BARNES-F15,2,144,0,862.57,0,862.57,5.990069444,5.990069444,0,19.88939357,2,8,49,1,20,25,35,16,19,0.201612903,4.166666667,0.384615385,124,0,124,0,124,0,0,124,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,2,10,0,31.78,0,31.78,3.178,3.178,0,19.86585988,0,0,0,0,4,0,0,0,0,0,0,0.320891333,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,5,0,0
tyu2,CSC226-002-BARNES-F15,2,41,0,138.287,138.287,0,3.292547619,0,3.292547619,18.88040278,5,5,0,0,7,6,4,1,3,0.176470588,1.2,0.307692308,35,0,35,0,35,0,1,34,0.971428571,0,0.028571429,0,0,0,1
tyu2,CSC226-002-BARNES-F15,2,255,3,1454.138,1454.138,0,5.702501961,0,5.702501961,15.87898453,33,9,32,4,19,31,47,21,26,0.137777778,5.166666667,0.268398268,236,0,235,1,236,6,11,225,0.953389831,0.012711864,0.046610169,0,0,0,15
tyu2,CSC226-002-BARNES-F15,2,79,1,167.32,167.32,0,2.117974684,0,2.117974684,15.12347615,10,4,15,6,4,7,28,17,11,0.094594595,1.75,0.179487179,75,0,75,0,75,0,1,74,0.986666667,0.013333333,0.013333333,0,0,0,4
tyu2,CSC226-002-BARNES-F15,2,33,0,126.839,126.839,0,3.843606061,0,3.843606061,14.80137871,1,4,4,3,3,6,6,3,3,0.2,1.5,0.352941176,30,0,30,0,30,0,0,30,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,2,43,0,149.409,149.409,0,3.395659091,0,3.395659091,14.44126008,5,2,7,1,6,9,6,2,4,0.236842105,2.25,0.428571429,38,0,38,0,38,0,0,38,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,2,33,0,76.833,76.833,0,2.259794118,0,2.259794118,14.17461442,2,2,5,0,7,7,2,1,1,0.259259259,1.75,0.451612903,27,0,27,0,27,0,0,27,1,0,0,0,0,0,2
tyu2,CSC226-002-BARNES-F15,3,93,0,362.716,362.716,0,3.858680851,0,3.858680851,13.55881959,3,11,5,10,9,17,12,5,7,0.2,4.25,0.382022472,85,0,85,0,85,0,0,85,1,0,0,0,0,0,8
tyu2,CSC226-002-BARNES-F15,3,8,0,2.429,0,2.429,0.303625,0.303625,0,13.52756278,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
tyu2,CSC226-002-BARNES-F15,3,10,0,31.066,31.066,0,3.1066,0,3.1066,13.37284198,0,2,1,0,1,0,3,2,1,0,0,0.320891333,9,0,9,0,9,0,0,9,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,43,0,131.708,131.708,0,3.062976744,0,3.062976744,13.11888293,5,4,1,4,2,5,9,5,4,0.12195122,1,0.217391304,41,0,41,0,41,0,0,41,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,3,17,0,28.412,28.412,0,1.671294118,0,1.671294118,12.75212118,3,1,2,0,1,2,4,1,3,0.125,0.5,0.2,16,0,16,0,16,0,0,16,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,3,29,0,103.841,103.841,0,3.580724138,0,3.580724138,12.60283672,3,2,4,0,3,8,1,0,1,0.32,1.6,0.533333333,26,0,14,12,26,0,1,25,0.961538462,0,0.038461538,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,8,0,32.872,32.872,0,4.109,0,4.109,12.55834503,0,0,3,0,1,1,2,0,2,0.142857143,0.2,0.166666667,7,0,7,0,7,0,0,7,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,20,0,58.661,58.661,0,2.93305,0,2.93305,12.4503045,1,0,3,6,4,2,8,6,2,0.125,0.5,0.2,16,0,16,0,16,0,0,16,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,8,0,27.855,27.855,0,3.481875,0,3.481875,12.40642679,0,0,1,2,1,1,2,0,2,0.142857143,0.2,0.166666667,7,0,7,0,7,0,0,7,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,9,1,30.822,30.822,0,3.424666667,0,3.424666667,12.27580479,0,2,0,0,1,2,0,0,0,0.285714286,0.5,0.363636364,8,0,8,0,8,0,1,7,0.875,0.125,0.125,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,28,0,108.364,108.364,0,3.870142857,0,3.870142857,12.1641507,5,3,2,0,2,4,6,1,5,0.153846154,0.8,0.258064516,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,20,0,59.821,59.821,0,2.99105,0,2.99105,12.06958042,0,0,6,0,2,2,4,0,4,0.111111111,0.4,0.173913043,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
tyu2,CSC226-002-BARNES-F15,3,24,0,79.741,79.741,0,3.322541667,0,3.322541667,11.96175668,7,1,1,0,2,3,6,0,6,0.136363636,0.6,0.222222222,22,0,22,0,22,0,0,22,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,3,96,0,325.563,325.563,0,3.39128125,0,3.39128125,11.6474358,10,8,6,6,14,10,20,17,3,0.128205128,2,0.240963855,82,0,20,62,82,2,4,78,0.951219512,0,0.048780488,0,0,0,3
tyu2,CSC226-002-BARNES-F15,3,30,0,87.541,87.541,0,2.823903226,0,2.823903226,11.51652953,3,2,2,0,7,5,2,0,2,0.208333333,1.25,0.357142857,24,0,24,0,24,0,0,24,1,0,0,0,0,0,1
tyu2,CSC226-002-BARNES-F15,3,103,0,399.68,399.68,0,3.88038835,0,3.88038835,11.19405739,10,3,15,5,11,12,21,5,16,0.130434783,2.4,0.24742268,92,0,92,0,92,0,0,92,1,0,0,0,0,0,7
tyu2,CSC226-002-BARNES-F15,3,71,0,456.871,456.871,0,6.434802817,0,6.434802817,11.33545804,12,1,3,3,8,6,13,1,12,0.095238095,1.2,0.176470588,63,0,63,0,63,0,0,63,1,0,0,0,0,0,2
