"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"wma8","CSC226-002-BARNES-F16",-2.0058223860226,1.98563630368853,-3.17465326900374,-0.941433522315866,0.162630368452123,0.514701410627722,-0.903817080072535
"wma8","CSC226-002-BARNES-F16",2.67445603440707,-1.18732383206955,0.178162027169254,-0.0287583324475107,0.579145913886731,0.170235815458772,-0.12957709770758
"wma8","CSC226-002-BARNES-F16",3.34486413836232,-0.362339751298893,1.73614575294676,-0.824194431344024,1.08890113012476,0.683562538709675,-0.271939553723868
"adwall4","CSC226-002-BARNES-F16",0.93568917664544,2.27288806199107,2.03683693041289,3.84231955872125,0.0333104189545132,-1.51777251883449,-1.3975351840292
"adwall4","CSC226-002-BARNES-F16",3.30074069319242,-1.30079187880954,-0.142080027371085,0.728880336655096,0.576021184765695,0.081549155692312,0.00757442597042959
"adwall4","CSC226-002-BARNES-F16",2.3485959168332,-1.09588001358969,-0.806872461948873,0.699028903871672,0.622640535432016,-0.0350919009780858,0.0881388909808363
"adwall4","CSC226-002-BARNES-F16",0.436217186348499,-0.722336907874366,-0.281449099001752,0.334782798483028,1.69414362831434,0.507945283853481,-0.409499612588411
"adwall4","CSC226-002-BARNES-F16",3.34418337372849,-0.463957642581603,2.34664931695157,1.1782823204693,1.04582339071588,-0.380849957547408,-0.490798358453894
"adwall4","CSC226-002-BARNES-F16",1.88102001161721,-2.08428100153923,0.619542626422168,0.36577378508919,1.16046415854337,-0.655184735230205,0.188483961134952
"snhender","CSC226-002-BARNES-F16",2.52376786213224,-0.67016481420541,-0.951611381851258,1.7987079284318,0.890011252969044,0.631457543661159,0.293137817384661
"snhender","CSC226-002-BARNES-F16",3.9062241992938,-1.02410245318414,1.35191460670976,-0.225129083045503,0.412753563361642,0.167506204416688,0.119498889421476
"snhender","CSC226-002-BARNES-F16",1.78719901096204,-0.752379569856734,-0.206301114040279,0.435597136400612,-0.267141510766917,-0.698468392714611,0.340529366511115
"snhender","CSC226-002-BARNES-F16",2.29119130946053,1.51516337513327,0.0307699509605649,-2.40239884332689,0.0699692897618862,-0.25027568447362,0.443180599402409
"snhender","CSC226-002-BARNES-F16",2.6009911780089,-1.60199991269639,0.247833596278788,-0.167124288835286,0.592357656626777,-0.215182279909055,0.319213277428197
"snhender","CSC226-002-BARNES-F16",3.42302575593607,-1.08866916470913,1.24940179543413,-0.127741805282231,-0.0649372794028554,0.505538090524418,0.0473438473002339
"ebbode","CSC226-002-BARNES-F16",-2.50878023359776,3.78986293717918,7.34166915357194,6.47499145952929,0.741728077965406,-5.11697488652307,-2.02612655838602
"ebbode","CSC226-002-BARNES-F16",3.04487105411511,0.314530706730048,0.794740512008319,-0.335911259978854,0.190051828826994,0.253018847262229,-0.241392124339066
"ebbode","CSC226-002-BARNES-F16",2.62077135530419,0.269142583793199,0.641119132175169,0.576679455564252,0.277115020741395,0.556526034801103,-0.735673620596128
"ebbode","CSC226-002-BARNES-F16",-0.824674059897048,1.58767980766469,2.76195970755803,1.78981319240778,1.30473660343522,-1.65167105281184,-0.758918017084992
